,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
0,2020-04-08,09:30,09:30 AM,553.65,551.53,553.65,552.66,551.922,1082,597180.12,13,TSLA
1,2020-04-08,09:31,09:31 AM,557.01,553.61,553.61,556.66,555.099,1801,999734.09,21,TSLA
2,2020-04-08,09:32,09:32 AM,556.25,552.36,555.88,552.36,554.879,157,87115.96,8,TSLA
3,2020-04-08,09:33,09:33 AM,552.93,552.13,552.13,552.48,552.894,204,112790.42,5,TSLA
4,2020-04-08,09:34,09:34 AM,,,,,,0,0.0,0,TSLA
5,2020-04-08,09:35,09:35 AM,554.08,554.08,554.08,554.08,554.08,100,55408.0,1,TSLA
6,2020-04-08,09:36,09:36 AM,552.0,550.0,552.0,550.0,550.64,610,335890.5,7,TSLA
7,2020-04-08,09:37,09:37 AM,548.605,546.92,548.605,546.92,548.3240000000001,30,16449.725,2,TSLA
8,2020-04-08,09:38,09:38 AM,547.02,546.48,546.48,547.02,546.57,6,3279.42,2,TSLA
9,2020-04-08,09:39,09:39 AM,,,,,,0,0.0,0,TSLA
10,2020-04-08,09:40,09:40 AM,,,,,,0,0.0,0,TSLA
11,2020-04-08,09:41,09:41 AM,551.48,549.87,549.87,551.48,550.936,160,88149.7,4,TSLA
12,2020-04-08,09:42,09:42 AM,,,,,,0,0.0,0,TSLA
13,2020-04-08,09:43,09:43 AM,551.26,551.26,551.26,551.26,551.26,1,551.26,1,TSLA
14,2020-04-08,09:44,09:44 AM,549.96,549.96,549.96,549.96,549.96,100,54996.0,1,TSLA
15,2020-04-08,09:45,09:45 AM,551.425,550.99,550.99,551.425,551.125,500,275562.5,5,TSLA
16,2020-04-08,09:46,09:46 AM,551.76,549.37,551.76,549.37,550.821,1251,689076.56,15,TSLA
17,2020-04-08,09:47,09:47 AM,549.195,548.34,548.34,549.195,548.875,500,274437.5,5,TSLA
18,2020-04-08,09:48,09:48 AM,548.025,547.67,548.0,548.025,547.943,450,246574.5,5,TSLA
19,2020-04-08,09:49,09:49 AM,547.92,543.915,547.2,543.915,545.844,1604,875534.57,18,TSLA
20,2020-04-08,09:50,09:50 AM,545.15,543.18,545.15,544.29,544.21,300,163263.03,4,TSLA
21,2020-04-08,09:51,09:51 AM,547.72,546.74,546.74,547.04,547.625,111,60786.44,3,TSLA
22,2020-04-08,09:52,09:52 AM,546.11,546.11,546.11,546.11,546.11,6,3276.66,2,TSLA
23,2020-04-08,09:53,09:53 AM,,,,,,0,0.0,0,TSLA
