,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
0,2020-04-01,09:30,09:30 AM,246.97,245.7,246.57,246.96,246.304,5157,1270188.475,56,AAPL
1,2020-04-01,09:31,09:31 AM,247.57,246.5,246.98,247.5,247.079,3399,839822.12,31,AAPL
2,2020-04-01,09:32,09:32 AM,247.96,247.15,247.53,247.96,247.424,1722,426064.98,17,AAPL
3,2020-04-01,09:33,09:33 AM,247.86,246.88,247.85,246.97,247.326,1642,406109.04,26,AAPL
4,2020-04-01,09:34,09:34 AM,247.615,247.16,247.17,247.615,247.373,948,234509.295,14,AAPL
5,2020-04-01,09:35,09:35 AM,247.705,247.14,247.61,247.17,247.514,1586,392557.175,17,AAPL
6,2020-04-01,09:36,09:36 AM,247.84,247.325,247.325,247.83,247.65900000000002,1175,290999.0,14,AAPL
7,2020-04-01,09:37,09:37 AM,248.445,247.84,247.84,248.445,248.394,585,145310.65,4,AAPL
8,2020-04-01,09:38,09:38 AM,248.555,248.29,248.335,248.5,248.43599999999998,816,202723.66,10,AAPL
9,2020-04-01,09:39,09:39 AM,248.63,247.935,248.46,247.935,248.418,825,204945.17,11,AAPL
10,2020-04-01,09:40,09:40 AM,248.075,247.54,248.075,247.54,247.75,868,215046.875,10,AAPL
11,2020-04-01,09:41,09:41 AM,247.66,247.56,247.66,247.65,247.607,400,99043.0,4,AAPL
12,2020-04-01,09:42,09:42 AM,247.94,247.85,247.85,247.94,247.91,414,102634.57,7,AAPL
13,2020-04-01,09:43,09:43 AM,248.06,247.72,248.01,247.72,248.002,2522,625460.5,20,AAPL
14,2020-04-01,09:44,09:44 AM,247.68,247.3,247.68,247.3,247.547,649,160657.97,9,AAPL
15,2020-04-01,09:45,09:45 AM,247.45,247.23,247.4,247.42,247.37900000000002,960,237483.8,10,AAPL
16,2020-04-01,09:46,09:46 AM,247.56,246.73,247.56,246.8,247.454,6370,1576281.36,60,AAPL
17,2020-04-01,09:47,09:47 AM,246.99,246.465,246.86,246.78,246.757,2020,498450.15,23,AAPL
18,2020-04-01,09:48,09:48 AM,247.03,246.58,246.895,246.67,246.74599999999998,714,176176.42,9,AAPL
19,2020-04-01,09:49,09:49 AM,246.87,246.5,246.65,246.87,246.699,1060,261500.83,14,AAPL
20,2020-04-01,09:50,09:50 AM,246.94,246.705,246.72,246.94,246.771,360,88837.65,5,AAPL
21,2020-04-01,09:51,09:51 AM,246.99,246.83,246.83,246.87,246.892,186,45921.94,5,AAPL
22,2020-04-01,09:52,09:52 AM,246.83,246.83,246.83,246.83,246.83,10,2468.3,1,AAPL
23,2020-04-01,09:53,09:53 AM,247.47,247.185,247.185,247.47,247.199,218,53889.41,3,AAPL
24,2020-04-01,09:54,09:54 AM,247.735,247.3,247.735,247.3,247.50099999999998,242,59895.37,7,AAPL
25,2020-04-01,09:55,09:55 AM,247.205,247.15,247.205,247.19,247.171,365,90217.325,4,AAPL
26,2020-04-01,09:56,09:56 AM,247.255,246.98,247.195,246.98,247.062,920,227297.3,9,AAPL
27,2020-04-01,09:57,09:57 AM,246.855,246.78,246.78,246.82,246.822,2203,543748.56,7,AAPL
28,2020-04-01,09:58,09:58 AM,246.75,246.505,246.75,246.66,246.65900000000002,596,147008.825,8,AAPL
29,2020-04-01,09:59,09:59 AM,246.59,246.31,246.51,246.31,246.544,3310,816060.6,11,AAPL
30,2020-04-01,10:00,10 AM,247.0,246.31,246.345,246.8,246.639,2423,597607.495,25,AAPL
31,2020-04-01,10:01,10:01 AM,246.73,246.73,246.73,246.73,246.73,10,2467.3,1,AAPL
32,2020-04-01,10:02,10:02 AM,246.11,245.93,246.11,245.93,246.014,893,219690.35,9,AAPL
33,2020-04-01,10:03,10:03 AM,245.935,245.935,245.935,245.935,245.935,100,24593.5,1,AAPL
34,2020-04-01,10:04,10:04 AM,246.215,245.955,246.0,246.03,246.08599999999998,1117,274877.98,12,AAPL
35,2020-04-01,10:05,10:05 AM,246.04,245.795,246.005,246.04,245.91099999999997,1859,457148.225,20,AAPL
36,2020-04-01,10:06,10:06 AM,246.23,245.955,245.955,246.155,246.093,1150,283007.25,11,AAPL
37,2020-04-01,10:07,10:07 AM,246.99,246.225,246.225,246.83,246.69,1005,247923.65,13,AAPL
38,2020-04-01,10:08,10:08 AM,247.06,246.64,246.64,247.06,246.77599999999998,3845,948853.97,18,AAPL
39,2020-04-01,10:09,10:09 AM,247.15,246.54,247.09,246.6,246.76,1985,489818.175,23,AAPL
40,2020-04-01,10:10,10:10 AM,246.745,246.505,246.745,246.535,246.595,1210,298380.2,13,AAPL
41,2020-04-01,10:11,10:11 AM,246.9,246.475,246.475,246.855,246.71200000000002,1821,449263.11,21,AAPL
42,2020-04-01,10:12,10:12 AM,246.93,246.84,246.84,246.86,246.88,850,209848.0,9,AAPL
43,2020-04-01,10:13,10:13 AM,246.915,246.81,246.82,246.915,246.851,720,177732.5,8,AAPL
44,2020-04-01,10:14,10:14 AM,247.26,246.87,247.0,247.26,247.035,1020,251975.2,11,AAPL
45,2020-04-01,10:15,10:15 AM,247.375,247.08,247.25,247.155,247.25099999999998,1364,337250.82,19,AAPL
46,2020-04-01,10:16,10:16 AM,247.41,247.0,247.155,247.05,247.245,1221,301886.12,16,AAPL
47,2020-04-01,10:17,10:17 AM,246.98,246.8,246.91,246.845,246.935,810,200017.5,8,AAPL
48,2020-04-01,10:18,10:18 AM,246.86,246.75,246.775,246.855,246.80900000000003,810,199915.6,9,AAPL
49,2020-04-01,10:19,10:19 AM,246.855,246.415,246.855,246.475,246.71099999999998,676,166776.39,10,AAPL
50,2020-04-01,10:20,10:20 AM,246.83,246.49,246.49,246.785,246.662,710,175130.2,8,AAPL
51,2020-04-01,10:21,10:21 AM,247.03,246.85,246.9,246.87,246.92,757,186918.54,11,AAPL
52,2020-04-01,10:22,10:22 AM,246.695,246.52,246.695,246.575,246.602,1060,261398.5,12,AAPL
53,2020-04-01,10:23,10:23 AM,246.715,246.33,246.7,246.43,246.49599999999998,2225,548453.935,14,AAPL
54,2020-04-01,10:24,10:24 AM,246.29,246.04,246.29,246.1,246.10299999999998,866,213125.1,5,AAPL
55,2020-04-01,10:25,10:25 AM,246.25,246.0,246.1,246.2,246.141,10655,2622634.67,50,AAPL
56,2020-04-01,10:26,10:26 AM,246.39,246.17,246.195,246.355,246.292,860,211811.35,10,AAPL
57,2020-04-01,10:27,10:27 AM,246.45,246.305,246.385,246.45,246.38,520,128117.7,7,AAPL
58,2020-04-01,10:28,10:28 AM,246.64,246.44,246.46,246.53,246.572,1273,313886.03,11,AAPL
59,2020-04-01,10:29,10:29 AM,246.525,246.48,246.48,246.48,246.49,900,221841.5,8,AAPL
