,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
0,2020-03-30,09:30,09:30 AM,512.995,510.82,511.8,512.995,512.092,867,443983.76,17,TSLA
1,2020-03-30,09:31,09:31 AM,512.91,511.55,512.38,512.78,512.269,1473,754572.43,13,TSLA
2,2020-03-30,09:32,09:32 AM,515.0,511.16,512.575,511.755,512.999,2604,1335849.17,18,TSLA
3,2020-03-30,09:33,09:33 AM,509.3,504.35,509.3,504.35,505.715,282,142611.52,9,TSLA
4,2020-03-30,09:34,09:34 AM,504.65,504.65,504.65,504.65,504.65,50,25232.5,1,TSLA
5,2020-03-30,09:35,09:35 AM,505.33,502.29,505.33,502.29,504.517,364,183644.06,6,TSLA
6,2020-03-30,09:36,09:36 AM,502.11,497.98,501.55,497.98,500.611,310,155189.52,6,TSLA
7,2020-03-30,09:37,09:37 AM,498.45,495.965,495.965,497.99,497.315,813,404317.045,10,TSLA
8,2020-03-30,09:38,09:38 AM,499.99,498.705,499.99,499.25,499.381,192,95881.12,5,TSLA
9,2020-03-30,09:39,09:39 AM,499.43,495.82,499.02,495.82,498.51,275,137090.15,7,TSLA
10,2020-03-30,09:40,09:40 AM,497.63,492.73,496.94,492.73,495.083,755,373787.89,10,TSLA
11,2020-03-30,09:41,09:41 AM,493.98,492.78,493.98,492.78,493.38,200,98676.0,2,TSLA
12,2020-03-30,09:42,09:42 AM,494.66,492.84,492.84,494.66,494.287,135,66728.8,3,TSLA
13,2020-03-30,09:43,09:43 AM,499.51,496.915,497.8,499.51,497.707,600,298624.5,6,TSLA
14,2020-03-30,09:44,09:44 AM,500.99,499.11,500.99,499.11,500.673,310,155208.6,4,TSLA
15,2020-03-30,09:45,09:45 AM,498.49,495.9,497.99,495.9,496.575,801,397756.59,7,TSLA
16,2020-03-30,09:46,09:46 AM,499.55,499.07,499.07,499.55,499.371,296,147813.8,4,TSLA
17,2020-03-30,09:47,09:47 AM,501.12,500.92,500.92,501.12,501.02,200,100204.0,2,TSLA
18,2020-03-30,09:48,09:48 AM,500.69,499.77,500.69,500.0,500.046,500,250023.0,5,TSLA
19,2020-03-30,09:49,09:49 AM,503.6,500.58,500.58,502.44,502.63,401,201554.58,5,TSLA
20,2020-03-30,09:50,09:50 AM,504.75,503.05,503.05,504.75,504.207,1002,505215.87,11,TSLA
21,2020-03-30,09:51,09:51 AM,505.92,504.675,504.85,505.92,505.093,810,409125.7,9,TSLA
22,2020-03-30,09:52,09:52 AM,504.635,504.635,504.635,504.635,504.635,5,2523.175,1,TSLA
23,2020-03-30,09:53,09:53 AM,502.49,500.9,502.17,502.49,501.773,350,175620.5,4,TSLA
24,2020-03-30,09:54,09:54 AM,501.775,501.775,501.775,501.775,501.775,2,1003.55,1,TSLA
25,2020-03-30,09:55,09:55 AM,500.36,499.78,500.36,499.8,500.18300000000005,145,72526.6,3,TSLA
26,2020-03-30,09:56,09:56 AM,502.49,502.46,502.49,502.46,502.48,300,150744.0,3,TSLA
27,2020-03-30,09:57,09:57 AM,501.78,501.235,501.78,501.235,501.32599999999996,600,300795.5,2,TSLA
28,2020-03-30,09:58,09:58 AM,501.84,501.42,501.84,501.42,501.49,600,300894.0,2,TSLA
29,2020-03-30,09:59,09:59 AM,502.2,502.2,502.2,502.2,502.2,100,50220.0,1,TSLA
30,2020-03-30,10:00,10 AM,505.48,503.505,503.81,504.635,504.099,906,456713.86,4,TSLA
31,2020-03-30,10:01,10:01 AM,503.68,502.53,503.0,502.53,503.24699999999996,486,244577.9,6,TSLA
32,2020-03-30,10:02,10:02 AM,503.0,501.71,502.98,502.94,502.792,657,330334.16,9,TSLA
33,2020-03-30,10:03,10:03 AM,505.34,503.155,503.155,504.32,504.204,340,171429.2,4,TSLA
34,2020-03-30,10:04,10:04 AM,504.47,503.44,503.44,504.03,504.085,2050,1033374.5,8,TSLA
35,2020-03-30,10:05,10:05 AM,503.98,503.55,503.98,503.55,503.941,110,55433.5,2,TSLA
36,2020-03-30,10:06,10:06 AM,503.08,502.85,503.08,502.85,502.983,300,150895.0,3,TSLA
37,2020-03-30,10:07,10:07 AM,503.66,502.51,503.66,502.51,503.085,200,100617.0,2,TSLA
38,2020-03-30,10:08,10:08 AM,501.85,500.34,501.85,500.34,500.916,350,175320.5,4,TSLA
39,2020-03-30,10:09,10:09 AM,501.85,501.26,501.26,501.85,501.838,51,25593.76,2,TSLA
40,2020-03-30,10:10,10:10 AM,502.14,499.44,501.95,499.81,500.154,1329,664704.96,18,TSLA
41,2020-03-30,10:11,10:11 AM,500.29,499.36,499.595,500.145,499.809,1170,584776.7,11,TSLA
42,2020-03-30,10:12,10:12 AM,500.44,499.36,500.21,499.36,500.10400000000004,462,231048.12,6,TSLA
43,2020-03-30,10:13,10:13 AM,500.07,499.95,500.07,499.95,500.01,200,100002.0,2,TSLA
44,2020-03-30,10:14,10:14 AM,501.3,501.3,501.3,501.3,501.3,6,3007.8,1,TSLA
45,2020-03-30,10:15,10:15 AM,502.87,502.46,502.87,502.46,502.665,200,100533.0,2,TSLA
46,2020-03-30,10:16,10:16 AM,,,,,,0,0.0,0,TSLA
47,2020-03-30,10:17,10:17 AM,502.715,502.715,502.715,502.715,502.715,100,50271.5,1,TSLA
48,2020-03-30,10:18,10:18 AM,502.99,502.99,502.99,502.99,502.99,100,50299.0,1,TSLA
49,2020-03-30,10:19,10:19 AM,503.905,503.11,503.35,503.905,503.455,300,151036.5,3,TSLA
50,2020-03-30,10:20,10:20 AM,503.67,503.59,503.595,503.67,503.608,250,125902.0,3,TSLA
51,2020-03-30,10:21,10:21 AM,504.225,502.18,504.225,502.18,503.714,373,187885.25,6,TSLA
52,2020-03-30,10:22,10:22 AM,501.62,499.94,501.62,499.94,501.20099999999996,352,176422.88,5,TSLA
53,2020-03-30,10:23,10:23 AM,499.14,498.64,498.64,499.14,498.89,200,99778.0,2,TSLA
54,2020-03-30,10:24,10:24 AM,499.63,499.11,499.63,499.11,499.37,200,99874.0,2,TSLA
55,2020-03-30,10:25,10:25 AM,499.97,499.96,499.96,499.97,499.965,100,49996.5,2,TSLA
56,2020-03-30,10:26,10:26 AM,500.76,500.45,500.66,500.76,500.648,650,325421.0,7,TSLA
57,2020-03-30,10:27,10:27 AM,501.5,501.5,501.5,501.5,501.5,102,51153.0,2,TSLA
58,2020-03-30,10:28,10:28 AM,499.78,499.52,499.77,499.76,499.685,300,149905.5,4,TSLA
59,2020-03-30,10:29,10:29 AM,498.0,497.57,498.0,497.57,497.61699999999996,200,99523.34,3,TSLA
60,2020-03-30,10:30,10:30 AM,499.36,499.17,499.29,499.36,499.273,300,149782.0,3,TSLA
61,2020-03-30,10:31,10:31 AM,499.56,498.77,498.82,499.56,499.05,300,149715.0,3,TSLA
62,2020-03-30,10:32,10:32 AM,499.49,499.49,499.49,499.49,499.49,100,49949.0,1,TSLA
63,2020-03-30,10:33,10:33 AM,500.56,499.92,500.56,500.5,500.30699999999996,301,150592.42,8,TSLA
