,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
0,2020-04-02,09:30,09:30 AM,485.205,478.925,478.925,483.44,482.80800000000005,1722,831394.65,23,TSLA
1,2020-04-02,09:31,09:31 AM,484.48,480.66,484.48,481.77,483.575,450,217608.9,7,TSLA
2,2020-04-02,09:32,09:32 AM,482.43,480.71,480.98,480.71,481.37300000000005,541,260422.91,9,TSLA
3,2020-04-02,09:33,09:33 AM,480.175,477.51,480.175,477.57,478.411,513,245425.1,9,TSLA
4,2020-04-02,09:34,09:34 AM,481.0,480.02,480.02,481.0,480.51,200,96102.0,2,TSLA
5,2020-04-02,09:35,09:35 AM,483.3,480.94,480.94,483.3,481.80800000000005,433,208622.65,7,TSLA
6,2020-04-02,09:36,09:36 AM,483.925,483.045,483.925,483.045,483.66900000000004,201,97217.535,6,TSLA
7,2020-04-02,09:37,09:37 AM,483.71,481.755,482.61,481.755,482.716,414,199844.4,7,TSLA
8,2020-04-02,09:38,09:38 AM,482.08,481.01,481.51,482.08,481.49800000000005,605,291306.4,7,TSLA
9,2020-04-02,09:39,09:39 AM,483.45,482.65,482.78,483.45,482.74800000000005,156,75308.7,4,TSLA
10,2020-04-02,09:40,09:40 AM,485.61,483.36,483.36,484.185,484.651,450,218092.8,10,TSLA
11,2020-04-02,09:41,09:41 AM,484.81,482.44,484.77,482.5,482.976,1863,899783.69,16,TSLA
12,2020-04-02,09:42,09:42 AM,482.85,477.72,482.85,477.72,479.853,1084,520160.48,9,TSLA
13,2020-04-02,09:43,09:43 AM,477.965,476.25,477.94,476.97,477.67199999999997,708,338191.51,8,TSLA
14,2020-04-02,09:44,09:44 AM,474.925,472.17,474.925,472.17,473.47,300,142041.0,3,TSLA
15,2020-04-02,09:45,09:45 AM,472.005,469.78,472.005,469.78,471.214,490,230894.7,6,TSLA
16,2020-04-02,09:46,09:46 AM,469.325,468.405,468.75,468.405,468.93199999999996,507,237748.71,6,TSLA
17,2020-04-02,09:47,09:47 AM,471.085,469.365,469.365,471.085,470.425,300,141127.5,4,TSLA
18,2020-04-02,09:48,09:48 AM,470.3,470.3,470.3,470.3,470.3,100,47030.0,1,TSLA
19,2020-04-02,09:49,09:49 AM,469.22,468.005,469.22,468.005,468.722,300,140616.5,3,TSLA
