,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
0,2020-04-09,09:30,09:30 AM,269.245,267.46,268.995,267.98,268.281,4148,1112829.535,62,AAPL
1,2020-04-09,09:31,09:31 AM,268.7,267.77,267.97,267.85,268.258,4255,1141438.7,52,AAPL
2,2020-04-09,09:32,09:32 AM,268.65,267.92,267.92,268.65,268.143,3626,972287.435,30,AAPL
3,2020-04-09,09:33,09:33 AM,268.28,267.805,268.02,267.805,268.116,710,190362.6,9,AAPL
4,2020-04-09,09:34,09:34 AM,268.045,267.68,267.68,267.81,267.861,772,206789.06,9,AAPL
5,2020-04-09,09:35,09:35 AM,267.87,267.72,267.78,267.72,267.85,1617,433114.24,7,AAPL
6,2020-04-09,09:36,09:36 AM,267.8,267.68,267.73,267.68,267.744,2100,562262.0,15,AAPL
7,2020-04-09,09:37,09:37 AM,268.46,267.74,267.74,268.46,268.166,700,187716.0,7,AAPL
8,2020-04-09,09:38,09:38 AM,268.68,268.34,268.34,268.56,268.53700000000003,2252,604744.565,25,AAPL
9,2020-04-09,09:39,09:39 AM,268.58,268.36,268.58,268.36,268.5,300,80550.0,3,AAPL
10,2020-04-09,09:40,09:40 AM,268.77,268.55,268.55,268.6,268.695,906,243437.415,12,AAPL
11,2020-04-09,09:41,09:41 AM,269.01,268.72,268.72,269.0,269.002,5255,1413607.585,15,AAPL
12,2020-04-09,09:42,09:42 AM,269.34,269.065,269.16,269.34,269.243,2251,606067.065,6,AAPL
13,2020-04-09,09:43,09:43 AM,269.58,269.2,269.2,269.58,269.32599999999996,700,188528.0,7,AAPL
14,2020-04-09,09:44,09:44 AM,269.92,269.625,269.625,269.92,269.769,500,134884.44,8,AAPL
15,2020-04-09,09:45,09:45 AM,269.975,269.69,269.89,269.69,269.887,500,134943.5,5,AAPL
16,2020-04-09,09:46,09:46 AM,269.44,269.21,269.44,269.26,269.303,300,80791.0,3,AAPL
17,2020-04-09,09:47,09:47 AM,269.305,269.145,269.3,269.145,269.267,2200,592388.5,20,AAPL
18,2020-04-09,09:48,09:48 AM,269.08,268.78,269.02,269.08,268.916,544,146290.41,9,AAPL
19,2020-04-09,09:49,09:49 AM,268.87,268.87,268.87,268.87,268.87,4,1075.48,1,AAPL
