,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
0,2020-04-09,09:30,09:30 AM,566.32,560.06,562.11,566.32,561.9069999999999,3356,1885760.76,34,TSLA
1,2020-04-09,09:31,09:31 AM,565.58,562.9,565.58,562.9,564.197,300,169259.0,3,TSLA
2,2020-04-09,09:32,09:32 AM,558.675,558.0,558.675,558.0,558.299,340,189821.83,5,TSLA
3,2020-04-09,09:33,09:33 AM,558.13,557.72,558.13,557.72,557.966,508,283446.8,4,TSLA
4,2020-04-09,09:34,09:34 AM,562.84,557.91,557.91,562.52,560.503,356,199539.12,4,TSLA
5,2020-04-09,09:35,09:35 AM,564.46,561.325,561.325,564.46,564.129,221,124672.59,4,TSLA
6,2020-04-09,09:36,09:36 AM,566.04,564.59,566.04,564.59,565.126,800,452101.0,9,TSLA
7,2020-04-09,09:37,09:37 AM,566.52,566.43,566.52,566.43,566.445,584,330804.12,5,TSLA
8,2020-04-09,09:38,09:38 AM,567.63,566.02,566.02,567.63,567.0930000000001,300,170128.0,2,TSLA
9,2020-04-09,09:39,09:39 AM,564.99,563.55,564.52,563.9,564.191,700,394933.36,10,TSLA
10,2020-04-09,09:40,09:40 AM,566.195,565.655,565.66,566.195,565.9259999999999,201,113751.155,3,TSLA
11,2020-04-09,09:41,09:41 AM,571.57,567.15,567.15,571.57,569.44,720,409996.8,9,TSLA
12,2020-04-09,09:42,09:42 AM,573.0,570.8,570.885,573.0,571.617,1150,657360.0,13,TSLA
13,2020-04-09,09:43,09:43 AM,572.93,572.24,572.24,572.93,572.559,400,229023.78,5,TSLA
14,2020-04-09,09:44,09:44 AM,575.1,573.29,573.365,575.1,573.864,1296,743727.82,14,TSLA
15,2020-04-09,09:45,09:45 AM,574.025,571.99,574.025,571.99,573.001,1061,607954.425,14,TSLA
16,2020-04-09,09:46,09:46 AM,571.69,571.69,571.69,571.69,571.69,100,57169.0,1,TSLA
17,2020-04-09,09:47,09:47 AM,571.98,569.44,569.44,571.98,570.9119999999999,631,360245.255,9,TSLA
18,2020-04-09,09:48,09:48 AM,573.31,573.26,573.31,573.26,573.285,200,114657.0,2,TSLA
19,2020-04-09,09:49,09:49 AM,571.44,571.44,571.44,571.44,571.44,100,57144.0,1,TSLA
20,2020-04-09,09:50,09:50 AM,571.01,570.555,570.875,570.555,570.895,600,342537.0,6,TSLA
21,2020-04-09,09:51,09:51 AM,568.12,568.0,568.12,568.0,568.1,120,68172.0,2,TSLA
22,2020-04-09,09:52,09:52 AM,568.93,567.65,567.65,568.785,568.531,400,227412.5,4,TSLA
23,2020-04-09,09:53,09:53 AM,571.98,567.99,567.99,571.98,569.095,1100,626005.0,7,TSLA
24,2020-04-09,09:54,09:54 AM,570.71,570.115,570.225,570.71,570.319,400,228127.5,3,TSLA
25,2020-04-09,09:55,09:55 AM,,,,,,0,0.0,0,TSLA
26,2020-04-09,09:56,09:56 AM,569.24,569.005,569.005,569.24,569.122,200,113824.5,2,TSLA
27,2020-04-09,09:57,09:57 AM,571.6,571.6,571.6,571.6,571.6,100,57160.0,1,TSLA
28,2020-04-09,09:58,09:58 AM,570.905,570.83,570.83,570.905,570.867,200,114173.5,2,TSLA
29,2020-04-09,09:59,09:59 AM,570.165,570.165,570.165,570.165,570.165,100,57016.5,1,TSLA
30,2020-04-09,10:00,10 AM,570.0,568.48,569.33,570.0,569.227,720,409843.6,7,TSLA
31,2020-04-09,10:01,10:01 AM,570.25,569.51,569.71,570.155,569.877,900,512889.5,11,TSLA
32,2020-04-09,10:02,10:02 AM,573.08,570.73,571.18,573.04,571.952,803,459277.14,10,TSLA
33,2020-04-09,10:03,10:03 AM,572.755,570.485,572.755,570.485,571.337,403,230248.955,5,TSLA
34,2020-04-09,10:04,10:04 AM,569.3,569.3,569.3,569.3,569.3,100,56930.0,1,TSLA
35,2020-04-09,10:05,10:05 AM,569.34,569.29,569.29,569.34,569.315,200,113863.0,2,TSLA
36,2020-04-09,10:06,10:06 AM,568.8,568.07,568.8,568.75,568.523,658,374088.17,8,TSLA
37,2020-04-09,10:07,10:07 AM,567.71,566.29,567.71,566.29,566.899,1096,621321.6,13,TSLA
38,2020-04-09,10:08,10:08 AM,566.28,565.835,565.835,566.28,566.077,500,283038.5,3,TSLA
39,2020-04-09,10:09,10:09 AM,566.765,565.53,566.12,565.64,566.007,1103,624306.09,9,TSLA
40,2020-04-09,10:10,10:10 AM,566.12,565.505,565.505,566.12,565.688,600,339413.0,4,TSLA
41,2020-04-09,10:11,10:11 AM,,,,,,0,0.0,0,TSLA
42,2020-04-09,10:12,10:12 AM,568.14,567.5,567.5,568.14,568.134,101,57381.5,2,TSLA
43,2020-04-09,10:13,10:13 AM,567.365,567.365,567.365,567.365,567.365,100,56736.5,1,TSLA
44,2020-04-09,10:14,10:14 AM,566.8,564.58,566.8,564.58,565.793,599,338910.2,7,TSLA
45,2020-04-09,10:15,10:15 AM,564.595,563.32,564.595,563.32,563.381,210,118309.95,2,TSLA
46,2020-04-09,10:16,10:16 AM,564.5,563.725,563.725,564.435,564.193,900,507774.0,7,TSLA
47,2020-04-09,10:17,10:17 AM,,,,,,0,0.0,0,TSLA
48,2020-04-09,10:18,10:18 AM,561.575,560.31,561.575,560.83,560.764,123,68973.925,3,TSLA
49,2020-04-09,10:19,10:19 AM,561.64,561.33,561.64,561.33,561.637,101,56725.33,2,TSLA
50,2020-04-09,10:20,10:20 AM,,,,,,0,0.0,0,TSLA
51,2020-04-09,10:21,10:21 AM,563.09,563.09,563.09,563.09,563.09,50,28154.5,1,TSLA
52,2020-04-09,10:22,10:22 AM,562.67,562.67,562.67,562.67,562.67,5,2813.35,1,TSLA
53,2020-04-09,10:23,10:23 AM,561.46,559.66,561.46,559.865,560.554,1523,853724.58,9,TSLA
54,2020-04-09,10:24,10:24 AM,561.8,559.94,559.94,561.8,560.675,800,448540.0,6,TSLA
55,2020-04-09,10:25,10:25 AM,,,,,,0,0.0,0,TSLA
56,2020-04-09,10:26,10:26 AM,564.885,564.51,564.62,564.885,564.672,300,169401.5,3,TSLA
57,2020-04-09,10:27,10:27 AM,565.72,565.64,565.64,565.72,565.6669999999999,300,169700.0,3,TSLA
58,2020-04-09,10:28,10:28 AM,565.35,565.06,565.35,565.06,565.091,112,63290.2,3,TSLA
59,2020-04-09,10:29,10:29 AM,564.78,564.78,564.78,564.78,564.78,100,56478.0,1,TSLA
60,2020-04-09,10:30,10:30 AM,565.06,565.0,565.06,565.0,565.009,669,377991.0,11,TSLA
61,2020-04-09,10:31,10:31 AM,566.12,565.28,566.12,565.28,565.448,125,70681.0,2,TSLA
62,2020-04-09,10:32,10:32 AM,566.495,565.98,565.98,566.06,566.025,202,114336.99,3,TSLA
63,2020-04-09,10:33,10:33 AM,568.135,567.91,567.925,567.91,568.029,201,114173.91,3,TSLA
64,2020-04-09,10:34,10:34 AM,567.04,567.04,567.04,567.04,567.04,100,56704.0,1,TSLA
65,2020-04-09,10:35,10:35 AM,,,,,,0,0.0,0,TSLA
66,2020-04-09,10:36,10:36 AM,567.68,567.37,567.37,567.68,567.525,200,113505.0,2,TSLA
67,2020-04-09,10:37,10:37 AM,569.405,568.855,568.855,569.405,569.263,130,74004.25,3,TSLA
68,2020-04-09,10:38,10:38 AM,569.155,569.155,569.155,569.155,569.155,100,56915.5,1,TSLA
69,2020-04-09,10:39,10:39 AM,569.275,568.95,569.275,568.95,569.165,600,341499.0,3,TSLA
70,2020-04-09,10:40,10:40 AM,568.25,568.0,568.25,568.0,568.125,200,113625.0,2,TSLA
71,2020-04-09,10:41,10:41 AM,568.85,568.6,568.755,568.69,568.7090000000001,600,341225.5,6,TSLA
72,2020-04-09,10:42,10:42 AM,568.195,567.53,567.955,567.53,568.014,308,174948.395,5,TSLA
73,2020-04-09,10:43,10:43 AM,,,,,,0,0.0,0,TSLA
74,2020-04-09,10:44,10:44 AM,567.46,567.14,567.14,567.46,567.38,225,127660.5,3,TSLA
75,2020-04-09,10:45,10:45 AM,567.7,567.7,567.7,567.7,567.7,100,56770.0,1,TSLA
76,2020-04-09,10:46,10:46 AM,567.0,566.85,566.85,567.0,566.928,125,70866.03,4,TSLA
77,2020-04-09,10:47,10:47 AM,,,,,,0,0.0,0,TSLA
78,2020-04-09,10:48,10:48 AM,567.74,566.78,567.74,566.78,567.26,200,113452.0,2,TSLA
79,2020-04-09,10:49,10:49 AM,566.7,565.81,566.7,566.0,566.2090000000001,704,398611.0,8,TSLA
80,2020-04-09,10:50,10:50 AM,564.805,564.805,564.805,564.805,564.805,100,56480.5,1,TSLA
81,2020-04-09,10:51,10:51 AM,565.36,564.96,565.06,565.04,565.126,303,171233.12,4,TSLA
82,2020-04-09,10:52,10:52 AM,564.83,564.2,564.83,564.33,564.453,300,169336.0,3,TSLA
83,2020-04-09,10:53,10:53 AM,564.99,564.99,564.99,564.99,564.99,100,56499.0,1,TSLA
84,2020-04-09,10:54,10:54 AM,,,,,,0,0.0,0,TSLA
85,2020-04-09,10:55,10:55 AM,,,,,,0,0.0,0,TSLA
86,2020-04-09,10:56,10:56 AM,565.9,565.9,565.9,565.9,565.9,100,56590.0,1,TSLA
87,2020-04-09,10:57,10:57 AM,566.9,566.9,566.9,566.9,566.9,100,56690.0,1,TSLA
88,2020-04-09,10:58,10:58 AM,567.15,567.15,567.15,567.15,567.15,100,56715.0,1,TSLA
89,2020-04-09,10:59,10:59 AM,,,,,,0,0.0,0,TSLA
